old_file path,new_file path,commit SHA,parent commit SHA,commit message,new_file_MCC,test_name,test_id,issue_severity,issue_confidence,line_number,col_offset,end_col_offset,line_range
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,38,4,15,[38]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,39,4,32,[39]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,40,4,31,[40]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,41,4,31,[41]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,42,4,29,[42]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,43,4,39,[43]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,44,4,33,[44]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,45,4,32,[45]
tests/test_opencage.py,tests/test_opencage.py,a8cdd0316b7b89d451f4bc3a300411d421770c9a,40a03d8b6c04f46e39c891f251d6d1a034557585,'fix calls to BBox with invalid input',5,assert_used,B101,LOW,HIGH,53,4,15,[53]
geocoder/tgos.py,geocoder/tgos.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',47,request_without_timeout,B113,MEDIUM,LOW,168,12,55,[168]
geocoder/yandex.py,geocoder/yandex.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',28,try_except_pass,B110,LOW,HIGH,39,12,20,"[39, 40]"
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,26,8,19,[26]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,27,8,42,[27]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,28,8,34,[28]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,30,8,29,[30]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,31,8,33,[31]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,36,4,15,[36]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,37,4,23,[37]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,44,4,81,[44]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,49,4,15,[49]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,50,4,69,[50]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,59,8,19,[59]
tests/test_google.py,tests/test_google.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',8,assert_used,B101,LOW,HIGH,68,8,19,[68]
tests/test_mapbox.py,tests/test_mapbox.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',3,assert_used,B101,LOW,HIGH,13,4,15,[13]
tests/test_mapbox.py,tests/test_mapbox.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',3,assert_used,B101,LOW,HIGH,15,4,25,[15]
tests/test_mapbox.py,tests/test_mapbox.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',3,assert_used,B101,LOW,HIGH,16,4,28,[16]
tests/test_mapbox.py,tests/test_mapbox.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',3,assert_used,B101,LOW,HIGH,21,4,15,[21]
tests/test_mapbox.py,tests/test_mapbox.py,5f7eccc16e05c997c51abaff2626e1ef7a1f4d46,a8cdd0316b7b89d451f4bc3a300411d421770c9a,'do not raise keyerrors on missing attributes when geocoding',3,assert_used,B101,LOW,HIGH,26,4,22,[26]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,11,4,15,[11]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,13,4,25,[13]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,14,4,28,[14]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,19,4,15,[19]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,24,4,22,[24]
tests/test_arcgis.py,tests/test_arcgis.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',4,assert_used,B101,LOW,HIGH,31,4,67,[31]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,26,8,19,[26]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,27,8,42,[27]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,28,8,34,[28]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,30,8,29,[30]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,31,8,33,[31]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,36,4,15,[36]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,41,4,15,[41]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,42,4,23,[42]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,49,4,81,[49]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,54,4,15,[54]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,55,4,69,[55]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,64,8,19,[64]
tests/test_google.py,tests/test_google.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',7,assert_used,B101,LOW,HIGH,73,8,19,[73]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,12,4,15,[12]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,14,4,25,[14]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,15,4,29,[15]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,20,4,15,[20]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,25,4,22,[25]
tests/test_osm.py,tests/test_osm.py,b133f60b35cbd86763170ef085f5a808aec7e80b,0527c6769eb590f6c43306f918ba58b5b3c2718d,'test more tolerants with regards to expected results',3,assert_used,B101,LOW,HIGH,31,4,67,[31]
tests/test_mapquest.py,tests/test_mapquest.py,da88500fbf2142e865e2d9b0ec83aeaf9aa89644,b133f60b35cbd86763170ef085f5a808aec7e80b,'extend timeout for mapquest in tests',3,assert_used,B101,LOW,HIGH,13,4,15,[13]
tests/test_mapquest.py,tests/test_mapquest.py,da88500fbf2142e865e2d9b0ec83aeaf9aa89644,b133f60b35cbd86763170ef085f5a808aec7e80b,'extend timeout for mapquest in tests',3,assert_used,B101,LOW,HIGH,15,4,25,[15]
tests/test_mapquest.py,tests/test_mapquest.py,da88500fbf2142e865e2d9b0ec83aeaf9aa89644,b133f60b35cbd86763170ef085f5a808aec7e80b,'extend timeout for mapquest in tests',3,assert_used,B101,LOW,HIGH,16,4,29,[16]
tests/test_mapquest.py,tests/test_mapquest.py,da88500fbf2142e865e2d9b0ec83aeaf9aa89644,b133f60b35cbd86763170ef085f5a808aec7e80b,'extend timeout for mapquest in tests',3,assert_used,B101,LOW,HIGH,21,4,15,[21]
tests/test_mapquest.py,tests/test_mapquest.py,da88500fbf2142e865e2d9b0ec83aeaf9aa89644,b133f60b35cbd86763170ef085f5a808aec7e80b,'extend timeout for mapquest in tests',3,assert_used,B101,LOW,HIGH,26,4,22,[26]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,12,4,15,[12]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,13,4,22,[13]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,15,4,25,[15]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,16,4,29,[16]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,21,4,15,[21]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,22,4,22,[22]
tests/test_komoot.py,tests/test_komoot.py,1a0f80101bec927fd1e9f756808dd770a5212db9,2bd14f583b281a9ab87f0174f99bb72e922e0bbe,'increase timeout for komoot',3,assert_used,B101,LOW,HIGH,27,4,15,[27]
tests/test_osm.py,tests/test_osm.py,a488ff06527ae4744ccf7e8deef5a661ce13fe61,1a0f80101bec927fd1e9f756808dd770a5212db9,'Added details query for osm',4,assert_used,B101,LOW,HIGH,12,4,15,[12]
tests/test_osm.py,tests/test_osm.py,a488ff06527ae4744ccf7e8deef5a661ce13fe61,1a0f80101bec927fd1e9f756808dd770a5212db9,'Added details query for osm',4,assert_used,B101,LOW,HIGH,14,4,25,[14]
tests/test_osm.py,tests/test_osm.py,a488ff06527ae4744ccf7e8deef5a661ce13fe61,1a0f80101bec927fd1e9f756808dd770a5212db9,'Added details query for osm',4,assert_used,B101,LOW,HIGH,15,4,29,[15]
tests/test_osm.py,tests/test_osm.py,a488ff06527ae4744ccf7e8deef5a661ce13fe61,1a0f80101bec927fd1e9f756808dd770a5212db9,'Added details query for osm',4,assert_used,B101,LOW,HIGH,20,4,15,[20]
tests/test_osm.py,tests/test_osm.py,a488ff06527ae4744ccf7e8deef5a661ce13fe61,1a0f80101bec927fd1e9f756808dd770a5212db9,'Added details query for osm',4,assert_used,B101,LOW,HIGH,25,4,22,[25]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,12,4,15,[12]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,14,4,25,[14]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,15,4,29,[15]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,20,4,15,[20]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,25,4,22,[25]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,29,4,30,[29]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,30,4,46,[30]
tests/test_osm.py,tests/test_osm.py,452446c4e8e7798748d4321d98d8bfba87402a8c,a488ff06527ae4744ccf7e8deef5a661ce13fe61,'fixed test',4,assert_used,B101,LOW,HIGH,31,4,15,[31]
geocoder/baidu.py,geocoder/baidu.py,2c4bc5ab4098aa10f55e342d723afcd268d8a007,1a0f80101bec927fd1e9f756808dd770a5212db9,'Fixed error status_code from 200 to 0',17,hashlib,B324,HIGH,HIGH,113,28,50,[113]
tests/test_maxmind.py,tests/test_maxmind.py,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,2795fda0cc774e72812263242b129196cb3abdb8,'updated number of results from maxmind (14 instead of 13)',1,assert_used,B101,LOW,HIGH,10,4,15,[10]
tests/test_maxmind.py,tests/test_maxmind.py,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,2795fda0cc774e72812263242b129196cb3abdb8,'updated number of results from maxmind (14 instead of 13)',1,assert_used,B101,LOW,HIGH,12,4,25,[12]
tests/test_maxmind.py,tests/test_maxmind.py,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,2795fda0cc774e72812263242b129196cb3abdb8,'updated number of results from maxmind (14 instead of 13)',1,assert_used,B101,LOW,HIGH,13,4,29,[13]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,14,4,15,[14]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,16,4,25,[16]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,17,4,28,[17]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,25,4,15,[25]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,26,4,33,[26]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,27,4,34,[27]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,28,4,33,[28]
tests/test_baidu.py,tests/test_baidu.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',2,assert_used,B101,LOW,HIGH,29,4,38,[29]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,12,4,15,[12]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,13,4,25,[13]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,15,4,25,[15]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,16,4,29,[16]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,21,4,15,[21]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,22,4,25,[22]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,27,4,22,[27]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,28,4,25,[28]
tests/test_bing.py,tests/test_bing.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',4,assert_used,B101,LOW,HIGH,35,4,62,[35]
tests/test_canadapost.py,tests/test_canadapost.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',1,assert_used,B101,LOW,HIGH,21,8,19,[21]
tests/test_canadapost.py,tests/test_canadapost.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',1,assert_used,B101,LOW,HIGH,23,8,29,[23]
tests/test_canadapost.py,tests/test_canadapost.py,45de2743e7ae60b3bf050bf9cec75f360d4b9e5f,6ec76c98a56d1eea0741a0f7ca5ed9e78a5acee0,'change tests to allow the quality of results to increase (more fields returned)',1,assert_used,B101,LOW,HIGH,24,8,33,[24]
